date_heure,nom_pizza,quantite,prix_total,taille,categorie
2026-01-03 13:44:28,Diavola Pepperoni,1,15.99,Medium,Les Originales
2026-01-03 13:44:28,Algérienne,1,21.99,XL,Les Grands Classiques
2026-01-03 13:44:28,Algérienne,1,15.99,Medium,Les Grands Classiques
2026-01-03 13:44:28,Kebab and Spicy,1,21.99,XL,Les Originales
2026-01-03 13:44:28,Hawaïenne Poulet,1,17.99,Large,Les Grands Classiques
2026-01-03 13:44:28,Peppina Vegan,1,22.99,XL,Les Vegans
2026-01-03 13:53:48,Steak and Cheese,1,14.99,Medium,Les Grands Classiques
2026-01-03 14:22:10,Chicken Delight,1,21.99,XL,Les Originales
2026-01-03 14:22:10,Chèvre-Miel,1,18.99,Large,Les Iconiques
2026-01-03 14:22:10,Hawaïenne Jambon,1,17.99,Large,Les Grands Classiques
2026-01-03 14:32:51,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-01-03 14:40:42,Rocket Veggie,1,12.99,Medium,Les Gourmandes Veggies
2026-01-03 14:48:45,Margherita,1,15.99,Large,Les Bons Plans
2026-01-03 14:49:58,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-01-03 15:09:34,Algérienne,1,21.99,XL,Les Grands Classiques
2026-01-03 15:09:34,Chicken and Cheddar,1,17.49,Medium,Éditions Limitées
2026-01-03 15:09:42,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-01-03 15:09:42,Margherita,1,18.99,XL,Les Bons Plans
2026-01-03 15:09:42,Hawaïenne Poulet,1,14.99,Medium,Les Grands Classiques
2026-01-03 15:09:42,Steak and Cheese,1,17.99,Large,Les Grands Classiques
2026-01-03 15:16:34,Royale Veggie,1,18.99,Large,Les Gourmandes Veggies
2026-01-03 15:22:43,Cannibale,1,17.49,Medium,Les Iconiques
2026-01-03 15:28:59,Bacon Groovy,1,17.49,Medium,Les Iconiques
2026-01-03 15:28:59,Pêcheur,1,21.99,XL,Les Grands Classiques
2026-01-03 15:28:59,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-01-03 15:28:59,Crispy Cannibale,1,23.99,XL,Les Originales
2026-01-03 15:42:19,Pêcheur,1,18.99,Large,Les Grands Classiques
2026-01-03 15:42:19,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-03 15:43:03,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-01-03 15:43:03,Rocket Veggie,1,15.99,Large,Les Gourmandes Veggies
2026-01-03 15:43:03,Urban Kebab,1,20.49,Large,Les Originales
2026-01-03 15:43:03,Cheesy and Veggie,1,17.99,Large,Les Gourmandes Veggies
2026-01-03 15:54:30,Peppina,1,19.99,Large,Les Gourmandes Veggies
2026-01-03 15:54:30,Hawaïenne Poulet,1,17.99,Large,Les Grands Classiques
2026-01-03 15:59:22,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-01-03 15:59:22,Hawaïenne Poulet,1,17.99,Large,Les Grands Classiques
2026-01-03 16:35:33,Extravaganzza,1,20.99,Large,Toujours Plus
2026-01-03 16:43:46,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-01-03 16:43:46,Kebab and Spicy,1,18.99,Large,Les Originales
2026-01-03 16:43:46,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-01-03 16:51:22,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-03 16:54:54,Hawaïenne Jambon,1,17.99,Large,Les Grands Classiques
2026-01-03 16:54:54,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-01-03 16:54:54,Steak and Cheese,1,17.99,Large,Les Grands Classiques
2026-01-03 16:56:33,Chicken Delight,1,21.99,XL,Les Originales
2026-01-03 16:56:33,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-01-03 16:57:37,Cannibale,1,20.49,Large,Les Iconiques
2026-01-03 16:58:51,Cannibale,1,17.49,Medium,Les Iconiques
2026-01-03 17:00:49,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-03 17:00:49,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-01-03 17:00:49,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-01-03 17:02:27,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-03 17:02:27,Peppina Vegan,1,19.99,Large,Les Vegans
2026-01-03 17:15:48,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-01-03 17:15:48,Forestière,1,17.49,Medium,Les Grands Classiques
2026-01-03 17:15:48,Urban Kebab,1,20.49,Large,Les Originales
2026-01-03 17:21:31,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-01-03 17:23:03,Pêcheur,1,18.99,Large,Les Grands Classiques
2026-01-03 17:29:24,Pêcheur,1,15.99,Medium,Les Grands Classiques
2026-01-03 17:29:24,Chicken and Cheddar,1,20.49,Large,Éditions Limitées
2026-01-03 17:29:24,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-03 17:35:30,Chicken Delight,1,18.99,Large,Les Originales
2026-01-03 17:35:30,Extravaganzza,1,20.99,Large,Toujours Plus
2026-01-03 17:35:30,Peppina Vegan,1,22.99,XL,Les Vegans
2026-01-03 17:37:49,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-03 17:37:49,Chicken Delight,1,21.99,XL,Les Originales
2026-01-03 17:37:49,Chicken Delight,1,18.99,Large,Les Originales
2026-01-03 17:37:49,Forestière,1,20.49,Large,Les Grands Classiques
2026-01-03 17:50:51,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-01-03 17:51:57,Chicken Delight,1,21.99,XL,Les Originales
2026-01-03 17:51:57,Crispy Cannibale,1,20.99,Large,Les Originales
2026-01-03 17:54:36,Pêcheur,1,15.99,Medium,Les Grands Classiques
2026-01-03 17:54:36,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-03 18:15:03,Crispy Cannibale,1,23.99,XL,Les Originales
2026-01-03 18:20:14,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-01-03 18:20:14,Urban Kebab,1,20.49,Large,Les Originales
2026-01-03 18:20:14,Peppina Vegan,1,16.99,Medium,Les Vegans
2026-01-03 18:33:34,Extravaganzza,1,23.99,XL,Toujours Plus
2026-01-03 18:33:34,Cannibale,1,23.49,XL,Les Iconiques
2026-01-03 18:49:32,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-01-03 18:50:10,4 Fromages,1,17.49,Medium,Les Iconiques
2026-01-03 18:50:10,Crispy Cannibale,1,23.99,XL,Les Originales
2026-01-03 18:54:55,Pêcheur,1,18.99,Large,Les Grands Classiques
2026-01-03 18:54:55,Cheesy and Veggie,1,20.99,XL,Les Gourmandes Veggies
2026-01-03 18:54:55,Cheesy and Veggie,1,14.99,Medium,Les Gourmandes Veggies
2026-01-03 18:59:05,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-01-03 19:08:33,Urban Kebab,1,20.49,Large,Les Originales
2026-01-03 19:08:33,Cheesy and Veggie,1,14.99,Medium,Les Gourmandes Veggies
2026-01-03 19:36:00,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-01-03 19:36:00,Algérienne,1,21.99,XL,Les Grands Classiques
2026-01-03 19:36:00,Cheesy and Veggie,1,20.99,XL,Les Gourmandes Veggies
2026-01-03 19:36:00,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-03 19:37:12,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-03 19:37:12,Cheesy and Veggie,1,20.99,XL,Les Gourmandes Veggies
2026-01-03 20:08:39,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-03 20:08:39,Originale Pepperoni,1,12.99,Medium,Les Bons Plans
2026-01-03 20:08:39,Crispy Cannibale,1,23.99,XL,Les Originales
2026-01-03 20:12:14,Ultimate Meat,2,35.98,Medium,Toujours Plus
2026-01-03 20:12:14,Hawaïenne Poulet,1,14.99,Medium,Les Grands Classiques
2026-01-03 20:14:23,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-03 20:14:23,Chèvre-Miel,1,18.99,Large,Les Iconiques
2026-01-03 20:14:23,Diavola Pepperoni,1,15.99,Medium,Les Originales
2026-01-03 20:14:23,Cannibale,1,23.49,XL,Les Iconiques
2026-01-03 20:24:50,Chicken Delight,1,21.99,XL,Les Originales
2026-01-03 20:24:50,Indienne,1,18.99,Large,Les Grands Classiques
2026-01-03 20:30:08,Urban Kebab,1,17.49,Medium,Les Originales
2026-01-03 20:30:08,Algérienne,1,21.99,XL,Les Grands Classiques
2026-01-03 20:55:47,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-03 20:55:47,Chicken Delight,1,18.99,Large,Les Originales
2026-01-03 20:55:47,Indienne,2,43.98,XL,Les Grands Classiques
2026-01-03 21:21:24,Chicken BBQ,1,15.99,Medium,Les Grands Classiques
2026-01-03 21:25:20,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-03 21:40:14,Urban Kebab,1,17.49,Medium,Les Originales
2026-01-03 21:40:14,Kebab and Spicy,1,18.99,Large,Les Originales
2026-01-03 21:40:14,Peppina Vegan,1,19.99,Large,Les Vegans
2026-01-03 21:47:48,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-01-03 21:47:48,Forestière,1,23.49,XL,Les Grands Classiques
2026-01-03 21:47:48,Peppina,1,22.99,XL,Les Gourmandes Veggies
2026-01-03 21:47:48,Beef and Cheddar,1,23.99,XL,Éditions Limitées
2026-01-03 21:55:42,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-03 21:55:42,Indienne,1,21.99,XL,Les Grands Classiques
2026-01-03 22:10:38,Indienne,1,18.99,Large,Les Grands Classiques
2026-01-03 22:24:05,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-01-03 22:29:59,Diavola Haché au bœuf,1,18.99,Large,Les Originales
2026-01-03 22:29:59,Bacon Groovy,1,23.49,XL,Les Iconiques
2026-01-03 22:29:59,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-01-03 22:29:59,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-01-03 22:50:29,Chicken Delight,1,15.99,Medium,Les Originales
2026-01-04 11:30:48,Chicken Delight,1,21.99,XL,Les Originales
2026-01-04 11:30:48,Peppina,1,19.99,Large,Les Gourmandes Veggies
2026-01-04 11:30:48,Diavola Pepperoni,1,21.99,XL,Les Originales
2026-01-04 11:30:48,Steak and Cheese,1,14.99,Medium,Les Grands Classiques
2026-01-04 11:36:25,Kebab and Spicy,1,21.99,XL,Les Originales
2026-01-04 11:43:54,Chicken Delight,1,15.99,Medium,Les Originales
2026-01-04 11:43:54,Indienne,1,18.99,Large,Les Grands Classiques
2026-01-04 11:43:54,Cannibale,1,17.49,Medium,Les Iconiques
2026-01-04 11:45:10,Pêcheur,1,18.99,Large,Les Grands Classiques
2026-01-04 11:45:10,Originale Pepperoni,1,12.99,Medium,Les Bons Plans
2026-01-04 11:45:10,Kebab and Spicy,1,21.99,XL,Les Originales
2026-01-04 12:03:58,Kebab and Spicy,1,21.99,XL,Les Originales
2026-01-04 12:12:05,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-04 12:12:05,Chicken BBQ,1,15.99,Medium,Les Grands Classiques
2026-01-04 12:12:05,Indienne,1,18.99,Large,Les Grands Classiques
2026-01-04 12:12:05,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-01-04 12:12:05,Steak and Cheese,1,17.99,Large,Les Grands Classiques
2026-01-04 12:29:17,Chicken Delight,1,21.99,XL,Les Originales
2026-01-04 12:34:13,Margherita,1,12.99,Medium,Les Bons Plans
2026-01-04 12:54:20,Originale Pepperoni,1,12.99,Medium,Les Bons Plans
2026-01-04 13:16:03,Forestière,1,23.49,XL,Les Grands Classiques
2026-01-04 13:20:39,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-01-04 13:39:16,Forestière,1,23.49,XL,Les Grands Classiques
2026-01-04 13:39:16,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-01-04 13:39:16,Royale Veggie,1,15.99,Medium,Les Gourmandes Veggies
2026-01-04 13:39:16,Cheesy and Veggie,1,17.99,Large,Les Gourmandes Veggies
2026-01-04 13:44:49,Super Veggie,1,17.49,Medium,Les Gourmandes Veggies
2026-01-04 14:31:56,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-01-04 14:31:56,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-04 14:31:56,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-01-04 14:35:03,Extravaganzza,1,20.99,Large,Toujours Plus
2026-01-04 14:35:03,Margherita,1,12.99,Medium,Les Bons Plans
2026-01-04 14:35:11,Kebab and Spicy,1,18.99,Large,Les Originales
2026-01-04 14:42:01,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-04 14:42:01,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-04 14:42:01,Crispy Cannibale,1,20.99,Large,Les Originales
2026-01-04 14:42:01,Margherita,1,15.99,Large,Les Bons Plans
2026-01-04 15:31:59,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-01-04 15:31:59,Forestière,1,17.49,Medium,Les Grands Classiques
2026-01-04 15:31:59,Pêcheur,1,21.99,XL,Les Grands Classiques
2026-01-04 15:31:59,Kebab and Spicy,1,21.99,XL,Les Originales
2026-01-04 15:33:18,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-04 15:33:18,Cannibale,1,20.49,Large,Les Iconiques
2026-01-04 15:33:18,Steak and Cheese,1,14.99,Medium,Les Grands Classiques
2026-01-04 15:46:38,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-01-04 15:46:38,Urban Kebab,1,17.49,Medium,Les Originales
2026-01-04 16:08:20,Diavola Pepperoni,1,15.99,Medium,Les Originales
2026-01-04 16:39:58,Indienne,1,15.99,Medium,Les Grands Classiques
2026-01-04 16:39:58,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-01-04 16:39:58,Pêcheur,1,18.99,Large,Les Grands Classiques
2026-01-04 16:39:58,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-04 16:41:48,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-04 16:41:48,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-01-04 16:41:48,Algérienne,1,15.99,Medium,Les Grands Classiques
2026-01-04 16:59:39,Extravaganzza,1,23.99,XL,Toujours Plus
2026-01-04 17:24:39,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-01-04 17:24:39,Steak and Cheese,1,17.99,Large,Les Grands Classiques
2026-01-04 17:31:24,Peppina,1,16.99,Medium,Les Gourmandes Veggies
2026-01-04 17:37:57,Peppina,1,22.99,XL,Les Gourmandes Veggies
2026-01-04 17:37:57,Cannibale,1,23.49,XL,Les Iconiques
2026-01-04 17:37:57,Cheesy and Veggie,1,14.99,Medium,Les Gourmandes Veggies
2026-01-04 17:58:38,Hawaïenne Poulet,1,17.99,Large,Les Grands Classiques
2026-01-04 18:04:18,Chicken Delight,1,21.99,XL,Les Originales
2026-01-04 18:04:18,Pêcheur,1,15.99,Medium,Les Grands Classiques
2026-01-04 18:04:18,Cannibale,1,17.49,Medium,Les Iconiques
2026-01-04 18:21:59,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-01-04 18:21:59,Chicken and Cheddar,1,23.49,XL,Éditions Limitées
2026-01-04 18:26:51,Margherita,1,12.99,Medium,Les Bons Plans
2026-01-04 18:36:09,Indienne,1,18.99,Large,Les Grands Classiques
2026-01-04 18:36:09,Pepperoni Party,1,17.49,Medium,Les Iconiques
2026-01-04 18:36:09,Pêcheur,1,18.99,Large,Les Grands Classiques
2026-01-04 18:51:30,Chicken Delight,1,18.99,Large,Les Originales
2026-01-04 19:21:04,Extravaganzza,1,23.99,XL,Toujours Plus
2026-01-04 19:21:04,Super Veggie,1,20.49,Large,Les Gourmandes Veggies
2026-01-04 19:27:48,Super Veggie,1,17.49,Medium,Les Gourmandes Veggies
2026-01-04 19:45:15,Cheesy and Veggie,1,20.99,XL,Les Gourmandes Veggies
2026-01-04 19:57:52,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-01-04 19:57:52,Hawaïenne Poulet,1,17.99,Large,Les Grands Classiques
2026-01-04 20:10:24,Chèvre-Miel,1,18.99,Large,Les Iconiques
2026-01-04 20:11:25,Urban Kebab,1,20.49,Large,Les Originales
2026-01-04 20:11:25,Chicken and Cheddar,1,23.49,XL,Éditions Limitées
2026-01-04 20:15:29,Diavola Haché au bœuf,1,18.99,Large,Les Originales
2026-01-04 20:15:29,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-04 20:15:29,Peppina Vegan,1,19.99,Large,Les Vegans
2026-01-04 20:26:17,Extravaganzza,1,23.99,XL,Toujours Plus
2026-01-04 20:26:17,Chicken and Cheddar,1,17.49,Medium,Éditions Limitées
2026-01-04 20:26:22,Pepperoni Party,1,17.49,Medium,Les Iconiques
2026-01-04 20:26:22,Kebab and Spicy,1,21.99,XL,Les Originales
2026-01-04 20:28:41,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-04 20:28:41,Bacon Groovy,1,23.49,XL,Les Iconiques
2026-01-04 20:30:48,Indienne,1,18.99,Large,Les Grands Classiques
2026-01-04 20:30:48,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-01-04 20:55:29,Hawaïenne Jambon,1,17.99,Large,Les Grands Classiques
2026-01-04 20:55:29,Urban Kebab,1,20.49,Large,Les Originales
2026-01-04 20:55:29,Chicken and Cheddar,1,17.49,Medium,Éditions Limitées
2026-01-04 20:58:19,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-01-04 20:58:19,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-04 21:06:16,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-04 21:06:16,Diavola Haché au bœuf,1,15.99,Medium,Les Originales
2026-01-04 21:07:05,Chèvre-Miel,1,18.99,Large,Les Iconiques
2026-01-04 21:10:05,Royale Veggie,1,18.99,Large,Les Gourmandes Veggies
2026-01-04 22:13:15,Cannibale,1,20.49,Large,Les Iconiques
2026-01-04 22:16:18,4 Fromages,1,17.49,Medium,Les Iconiques
2026-01-04 22:22:13,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-04 22:22:13,4 Fromages,1,17.49,Medium,Les Iconiques
2026-01-04 22:22:13,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-05 11:23:35,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-05 11:23:35,Super Veggie,1,20.49,Large,Les Gourmandes Veggies
2026-01-05 11:23:35,Hawaïenne Jambon,1,20.99,XL,Les Grands Classiques
2026-01-05 11:23:35,Margherita,1,15.99,Large,Les Bons Plans
2026-01-05 11:56:06,Diavola Pepperoni,1,21.99,XL,Les Originales
2026-01-05 11:59:04,Chicken Delight,1,21.99,XL,Les Originales
2026-01-05 11:59:04,Indienne,1,21.99,XL,Les Grands Classiques
2026-01-05 11:59:23,Extravaganzza,1,20.99,Large,Toujours Plus
2026-01-05 12:04:25,Originale Pepperoni,1,18.99,XL,Les Bons Plans
2026-01-05 12:06:27,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-05 12:06:27,Steak and Cheese,1,20.99,XL,Les Grands Classiques
2026-01-05 12:38:29,4 Fromages,1,17.49,Medium,Les Iconiques
2026-01-05 12:42:01,Chicken Delight,1,18.99,Large,Les Originales
2026-01-05 12:57:22,Cheesy and Veggie,1,20.99,XL,Les Gourmandes Veggies
2026-01-05 13:03:59,Royale Veggie,1,18.99,Large,Les Gourmandes Veggies
2026-01-05 13:04:42,Indienne,1,18.99,Large,Les Grands Classiques
2026-01-05 13:04:42,Royale Veggie,1,21.99,XL,Les Gourmandes Veggies
2026-01-05 13:04:42,Urban Kebab,1,20.49,Large,Les Originales
2026-01-05 13:04:42,Kebab and Spicy,1,21.99,XL,Les Originales
2026-01-05 13:09:29,Crispy Cannibale,1,20.99,Large,Les Originales
2026-01-05 13:37:50,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-01-05 13:37:50,Rocket Veggie,1,18.99,XL,Les Gourmandes Veggies
2026-01-05 13:37:50,Pêcheur,1,15.99,Medium,Les Grands Classiques
2026-01-05 13:40:46,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-01-05 13:40:46,Originale Pepperoni,1,12.99,Medium,Les Bons Plans
2026-01-05 13:49:34,Indienne,1,18.99,Large,Les Grands Classiques
2026-01-05 14:09:02,Algérienne,1,21.99,XL,Les Grands Classiques
2026-01-05 14:09:02,Cheesy and Veggie,1,20.99,XL,Les Gourmandes Veggies
2026-01-05 14:09:02,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-05 14:22:19,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-05 14:22:19,Chicken Delight,2,37.98,Large,Les Originales
2026-01-05 14:22:19,Indienne,2,37.98,Large,Les Grands Classiques
2026-01-05 14:22:19,Bacon Groovy,2,46.98,XL,Les Iconiques
2026-01-05 14:22:19,Extravaganzza,1,20.99,Large,Toujours Plus
2026-01-05 14:22:19,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-01-05 14:22:19,Urban Kebab,1,17.49,Medium,Les Originales
2026-01-05 14:22:19,Beef and Cheddar,1,20.99,Large,Éditions Limitées
2026-01-05 14:22:19,Algérienne,1,18.99,Large,Les Grands Classiques
2026-01-05 14:22:19,Steak and Cheese,1,14.99,Medium,Les Grands Classiques
2026-01-05 14:24:05,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-01-05 14:28:00,Beef and Cheddar,1,17.99,Medium,Éditions Limitées
2026-01-05 14:36:33,Chèvre-Miel,1,21.99,XL,Les Iconiques
2026-01-05 14:36:33,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-05 14:38:14,Extravaganzza,1,23.99,XL,Toujours Plus
2026-01-05 14:38:14,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-05 14:38:14,Originale Pepperoni,1,12.99,Medium,Les Bons Plans
2026-01-05 14:38:14,Urban Kebab,1,20.49,Large,Les Originales
2026-01-05 15:18:18,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-05 15:18:18,Kebab and Spicy,1,21.99,XL,Les Originales
2026-01-05 15:41:50,Chèvre-Miel,1,18.99,Large,Les Iconiques
2026-01-05 15:49:21,Peppina,1,19.99,Large,Les Gourmandes Veggies
2026-01-05 15:49:21,Algérienne,1,21.99,XL,Les Grands Classiques
2026-01-05 16:07:03,Chicken Delight,1,18.99,Large,Les Originales
2026-01-05 16:07:03,Indienne,1,18.99,Large,Les Grands Classiques
2026-01-05 16:20:23,Cannibale,1,20.49,Large,Les Iconiques
2026-01-05 16:20:23,Peppina Vegan,1,19.99,Large,Les Vegans
2026-01-05 16:33:48,Urban Kebab,1,17.49,Medium,Les Originales
2026-01-05 16:49:38,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-01-05 16:49:38,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-05 16:49:38,Crispy Cannibale,1,23.99,XL,Les Originales
2026-01-05 16:49:38,Cheesy and Veggie,1,20.99,XL,Les Gourmandes Veggies
2026-01-05 16:51:43,Pêcheur,1,18.99,Large,Les Grands Classiques
2026-01-05 16:58:16,Chèvre-Miel,1,18.99,Large,Les Iconiques
2026-01-05 16:58:16,Hawaïenne Jambon,1,14.99,Medium,Les Grands Classiques
2026-01-05 16:58:16,Pêcheur,1,18.99,Large,Les Grands Classiques
2026-01-05 16:58:38,Cannibale,1,23.49,XL,Les Iconiques
2026-01-05 17:01:23,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-01-05 17:01:23,Crispy Cannibale,1,23.99,XL,Les Originales
2026-01-05 17:30:09,Pepperoni Party,1,20.49,Large,Les Iconiques
2026-01-05 17:30:09,Diavola Pepperoni,1,18.99,Large,Les Originales
2026-01-05 17:30:09,Originale Pepperoni,1,15.99,Large,Les Bons Plans
2026-01-05 17:30:09,Urban Kebab,1,17.49,Medium,Les Originales
2026-01-05 17:32:44,4 Fromages,1,17.49,Medium,Les Iconiques
2026-01-05 17:32:44,Cannibale,1,23.49,XL,Les Iconiques
2026-01-05 17:32:44,Chicken and Cheddar,1,23.49,XL,Éditions Limitées
2026-01-05 17:36:23,Divine 3 Fromages,1,21.99,XL,Éditions Limitées
2026-01-05 17:41:16,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-01-05 17:41:16,Peppina Vegan,1,19.99,Large,Les Vegans
2026-01-05 17:44:39,Chicken BBQ,1,21.99,XL,Les Grands Classiques
2026-01-05 17:44:39,Indienne,2,37.98,Large,Les Grands Classiques
2026-01-05 17:44:39,Chèvre-Miel,1,18.99,Large,Les Iconiques
2026-01-05 17:48:59,Cheesy and Veggie,1,17.99,Large,Les Gourmandes Veggies
2026-01-05 17:48:59,Margherita,1,18.99,XL,Les Bons Plans
2026-01-05 17:58:38,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-01-05 17:58:38,Peppina,1,16.99,Medium,Les Gourmandes Veggies
2026-01-05 18:16:35,Chicken BBQ,1,18.99,Large,Les Grands Classiques
2026-01-05 18:16:35,Pepperoni Party,1,23.49,XL,Les Iconiques
2026-01-05 18:16:35,Hawaïenne Poulet,1,20.99,XL,Les Grands Classiques
2026-01-05 18:20:12,Chicken Delight,1,18.99,Large,Les Originales
2026-01-05 18:46:54,Super Veggie,1,17.49,Medium,Les Gourmandes Veggies
2026-01-05 18:46:54,Forestière,1,17.49,Medium,Les Grands Classiques
2026-01-05 18:46:54,Hawaïenne Poulet,1,17.99,Large,Les Grands Classiques
2026-01-05 19:02:18,Algérienne,1,18.99,Large,Les Grands Classiques
2026-01-05 19:10:36,Chicken Delight,1,18.99,Large,Les Originales
2026-01-05 19:10:36,Chicken Delight,1,15.99,Medium,Les Originales
2026-01-05 19:10:36,Indienne,1,18.99,Large,Les Grands Classiques
2026-01-05 19:10:36,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-01-05 19:34:31,Extravaganzza,1,17.99,Medium,Toujours Plus
2026-01-05 19:34:31,Margherita,1,15.99,Large,Les Bons Plans
2026-01-05 19:42:54,Ultimate Meat,1,17.99,Medium,Toujours Plus
2026-01-05 19:42:54,Forestière,1,17.49,Medium,Les Grands Classiques
2026-01-05 19:42:54,Peppina,1,16.99,Medium,Les Gourmandes Veggies
2026-01-05 19:42:54,Chicken and Cheddar,1,17.49,Medium,Éditions Limitées
